1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,56649BSCSCSECON,110000427501,BOISE WHITE PAPER LLC,400 SECOND ST,INTERNATIONAL FALLS,KOOCHICHING,MN,56649,,,48.606000,-93.407100,NAD83,PACKAGING CORP OF AMERICA,060047151,PACKAGING CORP OF AMERICA,NA,,NA,NO,322,Paper,,,,,,,322120,,,,,,1323221960115,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,21100.000,137000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3020.000,0.000,0.000,0.000,0.000,0.000,0.000,3020.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3020.000,161120.000,0.000,0.000,158100.000,3020.000,0.000,44300.000,0.000,0.000,0.000,10430000.000,0.000,10635420.000,,PRODUCTION,0.950
2023,55112WHLBR1950O,110000742821,AQSEPTENCE GROUP INC,1950 OLD HIGHWAY 8 NW,SAINT PAUL,RAMSEY,MN,55112,,,45.081310,-93.188250,NAD83,NA,,NA,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327910,332710,,,,,1323221849995,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.000,0.000,124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.000,0.000,0.000,85250.000,0.000,0.000,85250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85374.000,124.000,0.000,0.000,0.000,47.120,76.880,0.000,0.000,0.000,85250.000,0.000,0.000,85374.000,,ACTIVITY,1.120
2023,56055NRTHS19249,110018853409,POET BIOREFINING LAKE CRYSTAL,19200 499TH AVE,LAKE CRYSTAL,BLUE EARTH,MN,56055,,,44.100799,-94.275835,NAD83,POET HOLDING CO LLC,037463009,POET HOLDING CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221926532,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55318QLTCH318LA,110000424826,QUALITECH INC.,318 LAKE HAZELTINE DR,CHASKA,CARVER,MN,55318,,,44.842310,-93.583740,NAD83,NA,,NA,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221550989,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56118THNLLHWY60,110006060145,POET BIOREFINING - BINGHAM LAKE LLC,40212 510TH AVE,BINGHAM LAKE,COTTONWOOD,MN,56118,,,43.897083,-95.045278,NAD83,POET HOLDING CO LLC,117405681,POET HOLDING CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222020226,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55060MCQYN10012,110001131025,DAIKIN APPLIED OWATONNA MN,1001 21ST AVE NW,OWATONNA,STEELE,MN,55060,,,44.093690,-93.252810,NAD83,DAIKIN APPLIED AMERICAS INC,172719437,DAIKIN AMERICA INC,DAIKIN INDUSTRIES LTD,690540356,DAIKIN INDUSTRIES LTD,NO,333,Machinery,,,,,,,333415,,,,,,1323222123059,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,38574.000,0.000,0.000,0.000,38574.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38639.000,78.000,0.000,0.000,13.000,0.000,65.000,0.000,0.000,0.000,38574.000,0.000,0.000,38652.000,,PRODUCTION,1.050
2023,55128YRSHR71555,110020637168,AYRSHIRE ELECTRONICS MN,7015 55TH ST N,SAINT PAUL,WASHINGTON,MN,55128,,,45.027156,-92.964476,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1323221592049,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1926.000,0.000,0.000,0.000,1926.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1926.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1926.000,0.000,0.000,1927.000,,PRODUCTION,1.460
2023,56159LNDLKEASTH,110007431895,MILK SPECIALTIES GLOBAL - MOUNTAIN LAKE,2204 3RD AVE,MOUNTAIN LAKE,COTTONWOOD,MN,56159,,,43.941723,-94.907167,NAD83,MILK SPECIALTIES GLOBAL,115715930,MILK SPECIALTIES GLOBAL,NA,,NA,NO,311,Food,,,,,,,311514,,,,,,1323221959529,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19912.000,0.000,19912.000,,ACTIVITY,0.980
2023,55071SHLND100WT,110043813816,ST PAUL PARK REFINING CO LLC,301 ST PAUL PARK RD,SAINT PAUL PARK,WASHINGTON,MN,55071,,,44.850583,-93.002139,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,424710,,,,,1323222057578,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5700.000,1500.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7231.000,0.000,0.000,0.000,133.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.000,0.000,0.000,0.000,0.000,0.000,0.000,256.000,0.000,0.000,5.000,0.000,0.000,5.000,808.000,0.000,808.000,0.000,1513.000,0.000,0.000,0.000,0.000,1513.000,0.000,2582.000,7487.000,0.000,0.000,7231.000,123.000,133.000,0.000,808.000,31000.000,5.000,150000.000,1513.000,190813.000,,ACTIVITY,0.940
2023,55428CHRLS9101I,110000425889,AVIENT COLORANTS USA LLC - MINNEAPOLIS FACILITY,9101 INTERNATIONAL PKWY,NEW HOPE,HENNEPIN,MN,55428,,,45.053610,-93.394540,NAD83,AVIENT CORP,845082861,AVIENT CORP,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1323222176341,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,5.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.800,0.150,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1018.000,0.000,0.000,0.000,0.000,0.000,0.000,1018.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1018.150,1025.950,0.000,0.000,7.800,1018.099,0.051,0.000,0.000,0.000,0.000,0.000,0.000,1025.950,,PRODUCTION,0.580
2023,55308NRTHR13999,110000424700,XCEL ENERGY SHERBURNE COUNTY GENERATING PLANT,13999 INDUSTRIAL BLVD,BECKER,SHERBURNE,MN,55308,,,45.378900,-93.897600,NAD83,XCEL ENERGY,848381245,XCEL ENERGY,,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221909803,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,3250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3250.000,0.000,0.000,3250.000,0.000,0.000,0.000,0.000,0.000,0.000,163000.000,0.000,166250.000,,PRODUCTION,0.690
2023,55425VTCNC2800E,110008754721,POLAR SEMICONDUCTOR LLC,2800 E OLD SHAKOPEE RD,BLOOMINGTON,HENNEPIN,MN,55425,,,44.853120,-93.230100,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334413,,,,,,1323221540370,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1198.000,0.000,0.000,1198.000,0.000,0.000,0.000,0.000,0.000,0.000,42355.000,0.000,43553.000,,PRODUCTION,1.080
2023,55060MCQYN10012,110001131025,DAIKIN APPLIED OWATONNA MN,1001 21ST AVE NW,OWATONNA,STEELE,MN,55060,,,44.093690,-93.252810,NAD83,DAIKIN APPLIED AMERICAS INC,172719437,DAIKIN AMERICA INC,DAIKIN INDUSTRIES LTD,690540356,DAIKIN INDUSTRIES LTD,NO,333,Machinery,,,,,,,333415,,,,,,1323222123073,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,10377.000,0.000,0.000,0.000,10377.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10442.000,69.000,0.000,0.000,4.000,0.000,65.000,0.000,0.000,0.000,10377.000,0.000,0.000,10446.000,,PRODUCTION,1.050
2023,5620WFRMSR39391,110070245991,FARM SERVICE ELEVATOR,3939 1ST AVE W,WILLMAR,KANDIYOHI,MN,56201,,,45.125040,-95.096720,NAD83,LIFE-SCIENCE INNOVATIONS LLC,840907328,LIFE-SCIENCE INNOVATIONS LLC,NA,,NA,NO,311,Food,,,,,,,311119,423820,561110,,,,1323221628389,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,5637WKNFRV8552R,110070943764,KNIFE RIVER ST. JOSEPH READY MIX,8552 RIDGEWOOD ROAD,SAINT JOSEPH,STEARNS,MN,56374,,,45.565990,-94.282498,NAD83,KNIFE RIVER CORP,006962096,KNIFE RIVER CORP,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221757558,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.040
2023,5604WGRDNN47453,110037061988,GUARDIAN ENERGY LLC,4745 380TH AVE,JANESVILLE,WASECA,MN,56048,,,44.111944,-93.678611,NAD83,NA,,GUARDIAN ENERGY LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221704657,Formic acid,NO,0000064186,64-18-6,3830,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56071MNNST4077T,110041081352,CHART INC.,407 7TH ST NW,NEW PRAGUE,SCOTT,MN,56071,,,44.550100,-93.583600,NAD83,CHART INDUSTRIES INC,796093458,CHART INDUSTRIES INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332420,,,,,,1323221599145,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.020,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,,ACTIVITY,0.910
2023,56187NTRVT375SL,110031001617,INTERVET INC.,375 S LAKE ST,WORTHINGTON,NOBLES,MN,56187,,,43.613740,-95.598530,NAD83,MERCK & CO INC,839849168,MERCK & CO INC,NA,,NA,NO,325,Chemicals,,,,,,,325414,,,,,,1323221577051,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.032,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.032,,ACTIVITY,0.500
2023,55368BNGRD13200,110008809183,BONGARDS' CREAMERIES,13200 COUNTY RD 51,NORWOOD,CARVER,MN,55368,,,44.763148,-93.850037,NAD83,NA,,BONGARDS' CREAMERIES,NA,,NA,NO,311,Food,,,,,,,311513,,,,,,1323221718024,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,35.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.900,0.000,0.000,35.900,0.000,0.000,0.000,0.000,0.000,0.000,60791.000,0.000,60826.900,,PRODUCTION,1.160
2023,55060CYBXN19752,110031001537,LIFE FITNESS LLC,1975 24TH AVE SW,OWATONNA,STEELE,MN,55060,,,44.063800,-93.256480,NAD83,N/A,NA,NA,NA,,NA,NO,339,Miscellaneous Manufacturing,,,,,,,339920,,,,,,1323221837875,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.821,0.000,0.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.821,0.000,8038.000,0.000,0.000,0.000,8038.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8038.821,3.821,0.000,0.000,3.000,0.000,0.821,0.000,0.000,0.000,8038.000,0.000,0.000,8041.821,,PRODUCTION,0.840
2023,56087SNBRN118WE,110000426968,SANBORN MANUFACTURING,118 W ROCK ST,SPRINGFIELD,BROWN,MN,56087,,,44.243500,-94.978700,NAD83,MAT HOLDINGS INC,825858470,MAT HOLDINGS INC,NA,,NA,NO,333,Machinery,,,,,,,333912,,,,,,1323221645310,Manganese  And Manganese Compounds,YES,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144944.000,0.000,0.000,0.000,144944.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144944.000,24.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,144944.000,0.000,0.000,144968.000,,PRODUCTION,0.850
2023,56031MXXXX710NO,110000426824,3M CO-FAIRMONT,710 N STATE ST,FAIRMONT,MARTIN,MN,56031,,,43.657840,-94.447540,NAD83,3M CO,006173082,3M CO,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,326130,,,,,1323221645361,Toluene diisocyanate (mixed isomers),NO,0026471625,26471-62-5,239681,NO,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,56007SCTSM505FR,110002123648,LOU-RICH INC,505 W FRONT ST,ALBERT LEA,FREEBORN,MN,56007,,,43.643440,-93.373700,NAD83,INNOVANCE INC,058327834,INNOVANCE INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1323222293716,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,38.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143950.000,143950.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143950.000,38.760,0.000,0.000,38.760,0.000,0.000,0.000,0.000,0.000,143950.000,0.000,0.000,143988.760,,PRODUCTION,0.870
2023,5656WBTDMN11111,110057268727,BTD MANUFACTURING INC,1111 13TH AVE SE,DETROIT LAKES,BECKER,MN,56501,,,46.814450,-95.827100,NAD83,OTTER TAIL CORP,NA,OTTER TAIL CORP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332119,,,,,,1323221576198,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,56.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148687.000,148687.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148687.000,56.200,0.000,0.000,56.200,0.000,0.000,0.000,0.000,0.000,148687.000,0.000,0.000,148743.200,,ACTIVITY,1.080
